run_id,strategy,use_trigger,seed,split,iteration,n_labels,accuracy,balanced_accuracy,macro_f1,max_uncertainty
temporal-random-s47,random,False,47,temporal,3,50,0.53508,0.49630905909230366,0.47824736269281887,
temporal-random-s47,random,False,47,temporal,4,60,0.5556,0.50804917214033,0.4761512594066825,
temporal-random-s47,random,False,47,temporal,5,70,0.54984,0.5053350956511712,0.478866565768862,
temporal-random-s47,random,False,47,temporal,6,80,0.5672,0.51037634243917,0.45691154683629753,
temporal-random-s47,random,False,47,temporal,7,90,0.56392,0.5085536244280972,0.4587532439059845,
temporal-random-s47,random,False,47,temporal,8,100,0.56584,0.5118298779050521,0.4659977222987426,
temporal-random-s47,random,False,47,temporal,9,110,0.56556,0.5096147662534589,0.4584315568753503,
temporal-random-s47,random,False,47,temporal,10,120,0.56576,0.5103000750715949,0.46051699614368646,
temporal-random-s47,random,False,47,temporal,11,130,0.56776,0.5091148185889914,0.45020660753360425,
temporal-random-s47,random,False,47,temporal,12,140,0.56908,0.5089122088231974,0.44531690625320647,
temporal-random-s47,random,False,47,temporal,13,150,0.5658,0.5089118484533335,0.4550314975327391,
temporal-random-s47,random,False,47,temporal,14,160,0.56992,0.5102152898708713,0.4482977806817675,
temporal-random-s47,random,False,47,temporal,15,170,0.56812,0.5122481198930882,0.46167057713108284,
temporal-random-s47,random,False,47,temporal,16,180,0.56824,0.513800150994973,0.4671749941617307,
temporal-random-s47,random,False,47,temporal,17,190,0.5712,0.512524277872029,0.4541194707119575,
temporal-random-s47,random,False,47,temporal,18,200,0.56956,0.5101650182748472,0.4491865857146107,
temporal-random-s47,random,False,47,temporal,19,210,0.567,0.5109017780812893,0.4595064736584805,
temporal-random-s47,random,False,47,temporal,20,220,0.56772,0.5120008734055067,0.46179176629711016,
temporal-random-s47,random,False,47,temporal,21,230,0.56652,0.5095366315147705,0.4554911403690499,
temporal-random-s47,random,False,47,temporal,22,240,0.56812,0.5098391128742298,0.4521302730756259,
temporal-random-s47,random,False,47,temporal,23,250,0.56688,0.5103607810132257,0.4577338317422479,
temporal-random-s47,random,False,47,temporal,24,260,0.5664,0.5099192951689635,0.4573278853912378,
temporal-random-s47,random,False,47,temporal,25,270,0.56708,0.5108588613065799,0.45912415806500834,
temporal-random-s47,random,False,47,temporal,26,280,0.56724,0.5120711455289813,0.46331982638789754,
temporal-random-s47,random,False,47,temporal,27,290,0.56344,0.5129426345232037,0.4754734136476293,
temporal-random-s47,random,False,47,temporal,28,300,0.5632,0.5120728327151625,0.473100889429631,
temporal-random-s47,random,False,47,temporal,29,310,0.56044,0.514857820165282,0.4873627658368337,
temporal-random-s47,random,False,47,temporal,30,320,0.56164,0.5170599421213238,0.4915333609485606,
temporal-random-s47,random,False,47,temporal,31,330,0.56276,0.5187932228843382,0.4944615808088969,
temporal-random-s47,random,False,47,temporal,32,340,0.53584,0.505231571217521,0.4970117923114564,
temporal-random-s47,random,False,47,temporal,33,350,0.52628,0.5008801214905094,0.496551892712798,
temporal-random-s47,random,False,47,temporal,34,360,0.53888,0.5035882518769127,0.4904406669112551,
temporal-random-s47,random,False,47,temporal,35,370,0.54808,0.509462149616067,0.49245996584587104,
temporal-random-s47,random,False,47,temporal,36,380,0.53984,0.506293581206646,0.49523082287120235,
temporal-random-s47,random,False,47,temporal,37,390,0.54348,0.50891548491287,0.4968728077124189,
temporal-random-s47,random,False,47,temporal,38,400,0.53804,0.5054306100455721,0.49530163800816984,
temporal-random-s47,random,False,47,temporal,39,410,0.54172,0.5087238009061337,0.4983473520487628,
temporal-random-s47,random,False,47,temporal,40,420,0.5518,0.5146623358945257,0.4999100159371649,
temporal-random-s47,random,False,47,temporal,41,430,0.55608,0.5147690545156064,0.49430176421008765,
temporal-random-s47,random,False,47,temporal,42,440,0.5446,0.507166315114944,0.4915837084153499,
temporal-random-s47,random,False,47,temporal,43,450,0.53884,0.5026423628862284,0.48835531580613767,
temporal-random-s47,random,False,47,temporal,44,460,0.53216,0.5012643576677451,0.49263198573311684,
temporal-random-s47,random,False,47,temporal,45,470,0.54732,0.5117483851744493,0.4987099211007421,
temporal-random-s47,random,False,47,temporal,46,480,0.54508,0.5047993730874802,0.4851255836965971,
temporal-random-s47,random,False,47,temporal,47,490,0.55568,0.5119505362876892,0.48740442095209857,
temporal-random-s47,random,False,47,temporal,48,500,0.55396,0.5067259103802738,0.47531319059589816,
temporal-random-s47,random,False,47,temporal,49,510,0.55452,0.5105320386008542,0.48542356462223124,
temporal-random-s47,random,False,47,temporal,50,520,0.55732,0.5108772729305392,0.4814069125408011,
temporal-random-s47,random,False,47,temporal,51,530,0.55272,0.5105428005554282,0.4884061018784227,
temporal-random-s47,random,False,47,temporal,52,540,0.55712,0.5096926880463187,0.47821108652293964,
temporal-random-s47,random,False,47,temporal,53,550,0.55496,0.5077184836487907,0.47639410300675644,
temporal-random-s47,random,False,47,temporal,54,560,0.55536,0.5098255334825375,0.48193024907227666,
temporal-random-s47,random,False,47,temporal,55,570,0.55576,0.5103598637081175,0.48275894445312817,
temporal-random-s47,random,False,47,temporal,56,580,0.54,0.5017017811608135,0.48463621135202695,
temporal-random-s47,random,False,47,temporal,57,590,0.54312,0.5024245520643542,0.4819596601597317,
temporal-random-s47,random,False,47,temporal,58,600,0.54468,0.5046894275180722,0.48543385057904204,
temporal-random-s47,random,False,47,temporal,59,610,0.54808,0.5052931944642602,0.4817477445485697,
temporal-random-s47,random,False,47,temporal,60,620,0.54164,0.5007034092135763,0.479745412439177,
temporal-random-s47,random,False,47,temporal,61,630,0.53856,0.49984060185698587,0.4820760083125292,
temporal-random-s47,random,False,47,temporal,62,640,0.54448,0.5030929398793318,0.4816148657954966,
temporal-random-s47,random,False,47,temporal,63,650,0.54396,0.5036402598004632,0.48382607746006956,
temporal-random-s47,random,False,47,temporal,64,660,0.54604,0.503335747265407,0.479766469134513,
temporal-random-s47,random,False,47,temporal,65,670,0.54064,0.5025192638167854,0.48574539984482734,
temporal-random-s47,random,False,47,temporal,66,680,0.54544,0.502977359435687,0.47977520927484224,
temporal-random-s47,random,False,47,temporal,67,690,0.55024,0.5039846587272817,0.4741842774342473,
temporal-random-s47,random,False,47,temporal,68,700,0.55664,0.5072915436426743,0.4716260883129686,
temporal-random-s47,random,False,47,temporal,69,710,0.55344,0.5046769947577652,0.469949816117216,
temporal-random-s47,random,False,47,temporal,70,720,0.54756,0.5044675052036589,0.48034768673329387,
temporal-random-s47,random,False,47,temporal,71,730,0.54192,0.5016703306999578,0.481821025492516,
temporal-random-s47,random,False,47,temporal,72,740,0.54652,0.5042515453724496,0.4814659406549501,
temporal-random-s47,random,False,47,temporal,73,750,0.54124,0.5019415090225967,0.4834966799739431,
temporal-random-s47,random,False,47,temporal,74,760,0.55312,0.5067583928093763,0.4770296596870779,
temporal-random-s47,random,False,47,temporal,75,770,0.55332,0.5068570522498628,0.4769458910768067,
temporal-random-s47,random,False,47,temporal,76,780,0.5506,0.5043220140613045,0.4745116700794425,
temporal-random-s47,random,False,47,temporal,77,790,0.55156,0.5042813250275724,0.4725284488400614,
temporal-random-s47,random,False,47,temporal,78,800,0.55016,0.5060746073729381,0.48040489792538976,
temporal-random-s47,random,False,47,temporal,79,810,0.5534,0.505578427211594,0.4728791821012662,
temporal-random-s47,random,False,47,temporal,80,820,0.54832,0.5022062334485807,0.4725016157370807,
temporal-random-s47,random,False,47,temporal,81,830,0.54964,0.5046872325379916,0.4773619032182458,
temporal-random-s47,random,False,47,temporal,82,840,0.5394,0.49870971208249715,0.4779855182348068,
temporal-random-s47,random,False,47,temporal,83,850,0.5462,0.5028629747647727,0.4781982777553557,
temporal-random-s47,random,False,47,temporal,84,860,0.54736,0.503570004057437,0.47819215423962624,
temporal-random-s47,random,False,47,temporal,85,870,0.551,0.5048937899918409,0.47546418270279434,
temporal-random-s47,random,False,47,temporal,86,880,0.55336,0.5059181740910776,0.47401236706870853,
temporal-random-s47,random,False,47,temporal,87,890,0.5528,0.5060688086942178,0.4755656406398945,
temporal-random-s47,random,False,47,temporal,88,900,0.5516,0.5045781551323467,0.4733603034996101,
temporal-random-s47,random,False,47,temporal,89,910,0.55436,0.506636145523248,0.4742449579506299,
temporal-random-s47,random,False,47,temporal,90,920,0.5536,0.5054898581272987,0.4721975580204144,
temporal-random-s47,random,False,47,temporal,91,930,0.55364,0.5058490977403335,0.47324019698873676,
temporal-random-s47,random,False,47,temporal,92,940,0.55412,0.5055167056821646,0.4712147657808541,
temporal-random-s47,random,False,47,temporal,93,950,0.55144,0.5046015791735048,0.473743255532232,
temporal-random-s47,random,False,47,temporal,94,960,0.55108,0.503390490723834,0.47072597187543735,
temporal-random-s47,random,False,47,temporal,95,970,0.55416,0.5043905989985976,0.46748597600955233,
temporal-random-s47,random,False,47,temporal,96,980,0.55244,0.5039340595222904,0.46966021402452884,
temporal-random-s47,random,False,47,temporal,97,990,0.5542,0.5047748024149368,0.468657251191156,
temporal-random-s47,random,False,47,temporal,98,1000,0.553,0.5038458344274108,0.4682012531125788,
temporal-random-s47,random,False,47,temporal,99,1010,0.5518,0.5035035158175343,0.46961564495649233,
temporal-random-s47,random,False,47,temporal,100,1020,0.55368,0.504111377875813,0.4676092839443923,
temporal-random-s47,random,False,47,temporal,101,1030,0.557,0.506443118319746,0.46804961509069204,
temporal-random-s47,random,False,47,temporal,102,1040,0.55632,0.5068141518556017,0.47075839554680043,
temporal-random-s47,random,False,47,temporal,103,1050,0.55556,0.5060548034108681,0.4699128416104971,
temporal-random-s47,random,False,47,temporal,104,1060,0.5548,0.506780801262736,0.47381174380932567,
temporal-random-s47,random,False,47,temporal,105,1070,0.5548,0.5061691880817824,0.4718822759485847,
temporal-random-s47,random,False,47,temporal,106,1080,0.55612,0.5065906733985941,0.47045886264183906,
temporal-random-s47,random,False,47,temporal,107,1090,0.555,0.5080028318519129,0.4771830708447721,
temporal-random-s47,random,False,47,temporal,108,1100,0.5544,0.5079315277601916,0.478117119123446,
temporal-random-s47,random,False,47,temporal,109,1110,0.55652,0.5085978680191239,0.47601949012026074,
temporal-random-s47,random,False,47,temporal,110,1120,0.5526,0.5064943891231202,0.4772220735822257,
temporal-random-s47,random,False,47,temporal,111,1130,0.54692,0.5034003845146449,0.4784709867364476,
temporal-random-s47,random,False,47,temporal,112,1140,0.554,0.506261344484269,0.4738008511306627,
temporal-random-s47,random,False,47,temporal,113,1150,0.55056,0.5044870143176585,0.4750804291147416,
temporal-random-s47,random,False,47,temporal,114,1160,0.55188,0.505632449930293,0.47600838806408496,
temporal-random-s47,random,False,47,temporal,115,1170,0.55276,0.506034098524138,0.4755376136289906,
temporal-random-s47,random,False,47,temporal,116,1180,0.55092,0.5050615257830714,0.47611235765396,
temporal-random-s47,random,False,47,temporal,117,1190,0.55124,0.5050646053073635,0.4755212053718918,
temporal-random-s47,random,False,47,temporal,118,1200,0.54988,0.5039219052296056,0.4746766597727949,
temporal-random-s47,random,False,47,temporal,119,1210,0.55276,0.5061963632456155,0.47602735991770717,
temporal-random-s47,random,False,47,temporal,120,1220,0.55216,0.5054510364646798,0.4749284979801987,
temporal-random-s47,random,False,47,temporal,121,1230,0.55512,0.5062097133110308,0.47134531519432316,
temporal-random-s47,random,False,47,temporal,122,1240,0.55404,0.5063834279659136,0.4740997955963784,
temporal-random-s47,random,False,47,temporal,123,1250,0.54192,0.4994610341075334,0.4759851632675754,
temporal-random-s47,random,False,47,temporal,124,1260,0.54836,0.5037762175218707,0.47702805892541206,
temporal-random-s47,random,False,47,temporal,125,1270,0.54868,0.5034173218982516,0.47541264799884053,
temporal-random-s47,random,False,47,temporal,126,1280,0.55256,0.5055485001324359,0.4744497403272423,
temporal-random-s47,random,False,47,temporal,127,1290,0.55112,0.5043488616161704,0.47359549367270976,
temporal-random-s47,random,False,47,temporal,128,1300,0.55144,0.5042396040255934,0.4726368442209531,
temporal-random-s47,random,False,47,temporal,129,1310,0.55448,0.506902540754965,0.4748310285573024,
temporal-random-s47,random,False,47,temporal,130,1320,0.55268,0.5064265085451066,0.47686933634572765,
temporal-random-s47,random,False,47,temporal,131,1330,0.5532,0.5057044420008455,0.47366980272386516,
temporal-random-s47,random,False,47,temporal,132,1340,0.5562,0.5081704038386597,0.47533013651205247,
temporal-random-s47,random,False,47,temporal,133,1350,0.55172,0.5062550052507527,0.4781463417576144,
temporal-random-s47,random,False,47,temporal,134,1360,0.55032,0.5053771606425657,0.47813301770491434,
temporal-random-s47,random,False,47,temporal,135,1370,0.55256,0.5069464731174729,0.478631249173575,
temporal-random-s47,random,False,47,temporal,136,1380,0.55092,0.5057480303739378,0.47812506959223344,
temporal-random-s47,random,False,47,temporal,137,1390,0.55092,0.5044374307004656,0.47424841973554566,
temporal-random-s47,random,False,47,temporal,138,1400,0.5508,0.5048450581579629,0.47569479431843864,
temporal-random-s47,random,False,47,temporal,139,1410,0.55408,0.5074790997764232,0.477367515590594,
temporal-random-s47,random,False,47,temporal,140,1420,0.5582,0.5103427789004755,0.47808177355232195,
temporal-random-s47,random,False,47,temporal,141,1430,0.55556,0.5074527763959049,0.47437824566466125,
temporal-random-s47,random,False,47,temporal,142,1440,0.55608,0.5090897892638938,0.4783951790772656,
temporal-random-s47,random,False,47,temporal,143,1450,0.55664,0.5088767451524929,0.4766453942063652,
temporal-random-s47,random,False,47,temporal,144,1460,0.55628,0.5078778490309082,0.4742498296750496,
temporal-random-s47,random,False,47,temporal,145,1470,0.55312,0.5070704403506792,0.47795934641212956,
temporal-random-s47,random,False,47,temporal,146,1480,0.5546,0.5076432482494624,0.4768648160672385,
temporal-random-s47,random,False,47,temporal,147,1490,0.55716,0.5088411831990983,0.4754888019393886,
temporal-random-s47,random,False,47,temporal,148,1500,0.55836,0.5097951149899285,0.47604620390003133,
temporal-random-s47,random,False,47,temporal,149,1510,0.55932,0.5102661839239331,0.4755606792345768,
temporal-random-s47,random,False,47,temporal,150,1520,0.5572,0.508751074352657,0.4751236130831354,
temporal-random-s47,random,False,47,temporal,151,1530,0.55908,0.5100329591001499,0.47531498517404747,
temporal-random-s47,random,False,47,temporal,152,1540,0.55708,0.508921545678764,0.4759028716791049,
temporal-random-s47,random,False,47,temporal,153,1550,0.55872,0.5103821083569935,0.47716048566854424,
temporal-random-s47,random,False,47,temporal,154,1560,0.55936,0.5101136655692312,0.4749880774253269,
temporal-random-s47,random,False,47,temporal,155,1570,0.55916,0.5108138478344801,0.47762313153671754,
temporal-random-s47,random,False,47,temporal,156,1580,0.5574,0.5092241908427069,0.47620344783350177,
temporal-random-s47,random,False,47,temporal,157,1590,0.55684,0.5081141533789835,0.4738466389212165,
temporal-random-s47,random,False,47,temporal,158,1600,0.5514,0.5053033012008998,0.4759314751903643,
temporal-random-s47,random,False,47,temporal,159,1610,0.5558,0.5081603134824686,0.4760981877877298,
