run_id,strategy,seed,split,iteration,n_labels_before,zone,month,temperature,relative_humidity,comfort_class,triggered
random_split-random-s42,random,42,random_split,26,280,1,1,25.665555555555557,57.82727272727272,comfortable,False
random_split-random-s42,random,42,random_split,26,280,3,1,17.51904761904762,57.3551724137931,comfortable,True
random_split-random-s42,random,42,random_split,27,290,3,1,17.389999999999997,58.820689655172416,too_cool,True
random_split-random-s42,random,42,random_split,27,290,2,1,22.132,77.94,comfortable,True
random_split-random-s42,random,42,random_split,27,290,4,1,27.023809523809526,57.141379310344824,comfortable,True
random_split-random-s42,random,42,random_split,27,290,1,1,24.81578947368421,63.495098039215684,comfortable,False
random_split-random-s42,random,42,random_split,27,290,4,1,26.78,72.15517241379311,too_warm,True
random_split-random-s42,random,42,random_split,27,290,4,1,25.021052631578947,81.30333333333333,comfortable,True
random_split-random-s42,random,42,random_split,27,290,1,1,24.945833333333336,61.93921568627451,comfortable,False
random_split-random-s42,random,42,random_split,27,290,2,1,21.947999999999997,73.564,comfortable,True
random_split-random-s42,random,42,random_split,27,290,4,1,24.799999999999997,78.52592592592592,comfortable,False
random_split-random-s42,random,42,random_split,27,290,3,1,17.410526315789475,58.064516129032256,comfortable,True
random_split-random-s42,random,42,random_split,28,300,2,1,21.8,70.324,comfortable,True
random_split-random-s42,random,42,random_split,28,300,1,1,25.765432098765434,57.39019607843137,comfortable,False
random_split-random-s42,random,42,random_split,28,300,2,1,21.907999999999998,69.184,too_cool,True
random_split-random-s42,random,42,random_split,28,300,1,1,25.468604651162792,66.27722772277228,too_warm,False
random_split-random-s42,random,42,random_split,28,300,2,1,22.164,84.568,comfortable,True
random_split-random-s42,random,42,random_split,28,300,2,1,21.8,74.676,comfortable,True
random_split-random-s42,random,42,random_split,28,300,2,1,21.872,75.852,comfortable,True
random_split-random-s42,random,42,random_split,28,300,4,1,24.572222222222223,77.39666666666668,comfortable,True
random_split-random-s42,random,42,random_split,28,300,4,1,24.836842105263155,78.45,comfortable,True
random_split-random-s42,random,42,random_split,28,300,2,1,22.124000000000002,85.28399999999999,comfortable,True
random_split-random-s42,random,42,random_split,29,310,1,1,25.53932584269663,60.32959183673469,comfortable,False
random_split-random-s42,random,42,random_split,29,310,4,1,24.145000000000003,79.58666666666666,comfortable,True
random_split-random-s42,random,42,random_split,29,310,1,1,25.047560975609755,65.42745098039217,comfortable,False
random_split-random-s42,random,42,random_split,29,310,4,1,26.69473684210526,62.330000000000005,comfortable,True
random_split-random-s42,random,42,random_split,29,310,4,1,23.18,78.71333333333334,comfortable,True
random_split-random-s42,random,42,random_split,29,310,1,1,25.0974025974026,64.14183673469388,comfortable,False
random_split-random-s42,random,42,random_split,29,310,4,1,24.68421052631579,77.05,comfortable,True
random_split-random-s42,random,42,random_split,29,310,3,1,17.311764705882354,57.449999999999996,too_cool,True
random_split-random-s42,random,42,random_split,29,310,4,1,24.205555555555556,83.61071428571428,comfortable,True
